"","salario","vacaciones","salario_por_hora","impuestos","sexo","mercado","categoria","distancia","vacaciones_num"
"1361",27862.96,"24",13.3589534246575,338.34,"HOMBRE","NACIONAL","TECNICO",35,23
"1362",36677.2,"24",17.5849589041096,714.29,"HOMBRE","NACIONAL","MANDO_MEDIO",57,23
"1363",9308.51,"23",19.8354855403349,0,"MUJER","MUNDIAL","TECNICO",19,22
"1364",26090.15,"24",25.0179520547945,234.34,"MUJER","MUNDIAL","TECNICO",49,23
"1365",22413.94,"23",10.7464095890411,274.5,"HOMBRE","NACIONAL","TECNICO",59,22
"1366",53236.36,"26",25.5242821917808,948.23,"MUJER","NACIONAL","MANDO_MEDIO",41,25
"1367",30072,"26",14.4180821917808,267.69,"HOMBRE","MUNDIAL","MANDO_MEDIO",7,25
"1368",31797,"26",15.2451369863014,561.6,"HOMBRE","MUNDIAL","MANDO_MEDIO",72,25
"1369",81615.84,"23",39.1308821917808,1810.98,"MUJER","NACIONAL","MANDO_MEDIO",53,22
"1370",65859.12,"25",31.5762904109589,1340.63,"MUJER","NACIONAL","MANDO_MEDIO",27,24
"1371",52771.45,"25",25.3013801369863,1197.73,"HOMBRE","NACIONAL","MANDO_MEDIO",66,24
"1372",40966.51,"26",19.6414773972603,470.07,"HOMBRE","MUNDIAL","MANDO_MEDIO",44,25
"1373",17978.2,"26",8.61968493150685,388.86,"MUJER","MUNDIAL","TECNICO",26,25
"1374",39067.22,"26",18.7308589041096,447.34,"HOMBRE","MUNDIAL","MANDO_MEDIO",39,25
"1375",67695,"24",32.4565068493151,1322.86,"HOMBRE","MUNDIAL","MANDO_MEDIO",62,23
"1376",73409.16,"24",35.1961726027397,1789.71,"MUJER","MUNDIAL","MANDO_MEDIO",4,23
"1377",55626.86,"24",26.6704123287671,1305.96,"HOMBRE","MUNDIAL","MANDO_MEDIO",3,23
"1378",33494.28,"22",16.058901369863,501.3,"MUJER","NACIONAL","MANDO_MEDIO",22,21
"1379",33530.88,"22",16.0764493150685,496.83,"HOMBRE","NACIONAL","MANDO_MEDIO",71,21
"1380",21423.28,"22",10.2714356164384,224.58,"HOMBRE","NACIONAL","TECNICO",70,21
"1381",42992.3,"20",23.5574246575342,585.91,"MUJER","MUNDIAL","MANDO_MEDIO",18,19
"1382",43632.25,"20",20.9195719178082,637.98,"MUJER","MUNDIAL","MANDO_MEDIO",76,19
"1383",37414.1,"23",17.9382671232877,490.94,"HOMBRE","NACIONAL","MANDO_MEDIO",29,22
"1384",27095.96,"23",12.9912136986301,293.12,"MUJER","NACIONAL","TECNICO",69,22
"1385",25136.35,"23",12.0516746575342,291.97,"MUJER","NACIONAL","TECNICO",22,22
"1386",25535.54,"23",12.2430671232877,292.13,"HOMBRE","NACIONAL","TECNICO",75,22
"1387",21511.55,"22",10.3137568493151,185.71,"HOMBRE","NACIONAL","TECNICO",16,21
"1388",29010.63,"22",13.9092061643836,343.7,"HOMBRE","NACIONAL","TECNICO",80,21
"1389",38310,"29",19.857089966679,516.51,"MUJER","NACIONAL","MANDO_MEDIO",46,28
"1390",19549.92,"22",9.37324931506849,201.35,"HOMBRE","LOCAL O REGIONAL","TECNICO",65,21
"1391",38084.64,"24",19.7402798963347,368.14,"MUJER","MUNDIAL","MANDO_MEDIO",61,23
"1392",20787,"30",9.9663698630137,482.8,"HOMBRE","NACIONAL","TECNICO",75,29
"1393",75898,"25",36.3894520547945,1816,"HOMBRE","NACIONAL","MANDO_MEDIO",59,24
"1394",59273.16,"25",27.7255008352823,1055.52,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",62,24
"1395",42511.92,"25",19.8852950217173,596.23,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",30,24
"1396",47638.77,"22",26.1034356164384,736.48,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",27,21
"1397",28663.36,"22",15.7059506849315,333.55,"MUJER","LOCAL O REGIONAL","TECNICO",59,21
"1398",21717.45,"22",11.8999726027397,133.35,"MUJER","MUNDIAL","TECNICO",17,21
"1399",27426.12,"23",13.1495095890411,388.64,"MUJER","LOCAL O REGIONAL","TECNICO",23,22
"1400",31020.39,"23",14.8727897260274,386.6,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",38,22
"1401",21116.42,"23",10.1243109589041,273.67,"HOMBRE","LOCAL O REGIONAL","TECNICO",68,22
"1402",18972.83,"30",9.09656232876712,207.4,"MUJER","NACIONAL","TECNICO",36,29
"1403",52312.46,"28",25.0813164383562,1001.27,"HOMBRE","NACIONAL","MANDO_MEDIO",26,27
"1404",23955.23,"28",12.4166316179193,288.96,"MUJER","NACIONAL","TECNICO",19,27
"1405",25552.78,"28",12.2513328767123,253.27,"MUJER","NACIONAL","TECNICO",56,27
"1406",95821.06,"25",45.941604109589,2250.02,"MUJER","MUNDIAL","MANDO_MEDIO",4,24
"1407",104742.31,"25",50.2189157534247,2307.1,"HOMBRE","MUNDIAL","MANDO_MEDIO",62,24
"1408",22003.08,"22",10.5494219178082,188.99,"HOMBRE","NACIONAL","TECNICO",28,21
"1409",37557,"22",18.0067808219178,455.57,"MUJER","MUNDIAL","MANDO_MEDIO",19,21
"1410",12583.31,"22",6.03309383561644,455.57,"MUJER","MUNDIAL","TECNICO",22,21
"1411",22852.74,"30",10.9567931506849,211.02,"MUJER","LOCAL O REGIONAL","TECNICO",14,29
"1412",38613.97,"22",20.0146456867827,610.38,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",53,21
"1413",37849.78,"23",18.1471547945205,443.65,"MUJER","MUNDIAL","MANDO_MEDIO",47,22
"1414",79956,"23",38.3350684931507,1484.84,"MUJER","MUNDIAL","MANDO_MEDIO",17,22
"1415",35691.85,"23",17.1125308219178,350.35,"HOMBRE","MUNDIAL","MANDO_MEDIO",69,22
"1416",107213.89,"22",51.4039198630137,3061.41,"HOMBRE","NACIONAL","MANDO_MEDIO",2,21
"1417",21556.55,"22",10.3353321917808,185.16,"MUJER","NACIONAL","TECNICO",64,21
"1418",25643.88,"22",12.2950109589041,302.86,"HOMBRE","NACIONAL","TECNICO",13,21
"1419",67042.44,"26",31.3596445038423,1840.76,"MUJER","MUNDIAL","MANDO_MEDIO",33,25
"1420",37570.5,"26",17.5739057801537,787.91,"HOMBRE","MUNDIAL","MANDO_MEDIO",30,25
"1421",27513.45,"26",15.9895516811955,341.73,"MUJER","MUNDIAL","TECNICO",33,25
"1422",33812.52,"24",16.2114821917808,699.13,"HOMBRE","NACIONAL","MANDO_MEDIO",53,23
"1423",58857.14,"29",28.2191767123288,989.54,"MUJER","MUNDIAL","MANDO_MEDIO",47,28
"1424",62610.12,"25",30.0185506849315,1041.04,"HOMBRE","MUNDIAL","MANDO_MEDIO",54,24
"1425",14856.77,"22",7.70065827471307,93.13,"MUJER","NACIONAL","TECNICO",14,21
"1426",50121.87,"25",24.0310335616438,659.54,"HOMBRE","MUNDIAL","MANDO_MEDIO",27,24
"1427",127499.99,"10",61.1301321917808,4433.86,"MUJER","NACIONAL","DIRECTIVO",27,9
"1428",78485.67,"36",37.6301157534247,1110.64,"MUJER","NACIONAL","MANDO_MEDIO",16,33
"1429",65064.3,"32",31.1952123287671,1324.85,"MUJER","NACIONAL","MANDO_MEDIO",18,31
"1430",35143.8,"30",18.2159644576083,468.58,"MUJER","NACIONAL","MANDO_MEDIO",66,29
"1431",24134.45,"23",11.020296803653,291.56,"MUJER","MUNDIAL","TECNICO",46,22
"1432",53465.88,"24",25.6343260273973,827.21,"MUJER","NACIONAL","MANDO_MEDIO",11,23
"1433",40349.4,"23",19.345602739726,632.14,"HOMBRE","MUNDIAL","MANDO_MEDIO",46,22
"1434",22849.09,"22",10.9550431506849,609.83,"HOMBRE","UNIÓN EUROPEA","TECNICO",8,21
"1435",32833.34,"25",15.7420123287671,500.37,"HOMBRE","NACIONAL","MANDO_MEDIO",77,24
"1436",4105.21,"26",11.2471506849315,4.25,"MUJER","NACIONAL","TECNICO",77,25
"1437",26733.28,"22",13.8565686782673,324.62,"HOMBRE","NACIONAL","TECNICO",17,21
"1438",89063.51,"25",46.1639814883377,2229.76,"HOMBRE","NACIONAL","MANDO_MEDIO",77,24
"1439",35915.69,"30",18.616055534987,487.41,"MUJER","NACIONAL","MANDO_MEDIO",45,29
"1440",38408.6,"24",23.7613963764914,297.28,"MUJER","UNIÓN EUROPEA","MANDO_MEDIO",57,23
"1441",20152.48,"22",9.66214794520548,199.32,"HOMBRE","MUNDIAL","TECNICO",54,21
"1442",25156.44,"50",14.1897727639001,428.65,"HOMBRE","LOCAL O REGIONAL","TECNICO",73,38
"1443",43542.82,"30",22.5693994816735,687.82,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",48,29
"1444",16422,"30",8.51195853387634,150.53,"HOMBRE","LOCAL O REGIONAL","TECNICO",78,29
"1445",30228.43,"30",15.6681977045539,374.56,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",22,29
"1446",30000,"23",14.3835616438356,385.71,"HOMBRE","NACIONAL","MANDO_MEDIO",43,22
"1447",36590.32,"22",18.9657341725287,520,"MUJER","NACIONAL","MANDO_MEDIO",7,21
"1448",63216.77,"22",32.7669300259163,1266,"HOMBRE","NACIONAL","MANDO_MEDIO",36,21
"1449",24631.94,"22",12.767388374676,228,"MUJER","NACIONAL","TECNICO",60,21
"1450",24244.82,"22",12.5667338022954,246,"MUJER","NACIONAL","TECNICO",45,21
"1451",48972.5,"25",25.3837467604591,660.18,"MUJER","MUNDIAL","MANDO_MEDIO",4,24
"1452",24878.17,"22",11.9278897260274,245.36,"HOMBRE","NACIONAL","TECNICO",10,21
"1453",72474.32,"22",34.7479616438356,1483.23,"HOMBRE","NACIONAL","MANDO_MEDIO",68,21
"1454",22147.48,"22",10.6186547945205,134.33,"HOMBRE","NACIONAL","TECNICO",31,21
"1455",29145.48,"22",13.9738602739726,332.97,"HOMBRE","MUNDIAL","TECNICO",67,21
"1456",6119.66,"23",3.26009284627093,20.25,"MUJER","NACIONAL","TECNICO",56,22
"1457",32630.47,"24",16.9132388004443,492.05,"MUJER","NACIONAL","MANDO_MEDIO",80,23
"1458",33293.33,"22",15.9625554794521,536.91,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",37,21
"1459",58911,"22",28.245,1160.35,"MUJER","MUNDIAL","MANDO_MEDIO",80,21
"1460",51500,"22",24.6917808219178,786.22,"MUJER","MUNDIAL","MANDO_MEDIO",60,21
"1461",32029.68,"23",15.356695890411,368.76,"HOMBRE","NACIONAL","MANDO_MEDIO",8,22
"1462",19069.72,"24",12.1906885844749,94.17,"MUJER","NACIONAL","TECNICO",48,23
"1463",33418.05,"24",18.3112602739726,380.04,"MUJER","NACIONAL","MANDO_MEDIO",30,23
"1464",42591.1,"24",20.4203904109589,650.88,"HOMBRE","MUNDIAL","MANDO_MEDIO",17,23
"1465",79449.5,"22",39.0689497716895,1828.8,"HOMBRE","NACIONAL","MANDO_MEDIO",12,21
"1466",42985.38,"24",20.6094287671233,827.92,"HOMBRE","NACIONAL","MANDO_MEDIO",55,23
"1467",13699.11,"24",6.56806643835616,34.06,"HOMBRE","NACIONAL","TECNICO",10,23
"1468",62756.84,"22",32.5285360977416,1409.98,"MUJER","NACIONAL","MANDO_MEDIO",52,21
"1469",18809.7,"22",9.01834931506849,219.2,"HOMBRE","NACIONAL","TECNICO",60,21
"1470",28736.09,"22",13.7775773972603,313.43,"HOMBRE","MUNDIAL","TECNICO",79,21
"1471",87288.31,"27",44.0532206200433,2275.96,"HOMBRE","MUNDIAL","MANDO_MEDIO",25,26
"1472",28654.33,"22",14.4614498918529,592.5,"MUJER","MUNDIAL","TECNICO",44,21
"1473",80000.06,"28",38.3561931506849,1885.14,"HOMBRE","NACIONAL","MANDO_MEDIO",50,27
"1474",35726.5,"22",17.1291438356164,515.6,"HOMBRE","MUNDIAL","MANDO_MEDIO",31,21
"1475",31343.15,"24",15.0275376712329,538.09,"MUJER","NACIONAL","MANDO_MEDIO",33,23
"1476",36482.45,"24",17.4915856164384,537.06,"HOMBRE","NACIONAL","MANDO_MEDIO",10,23
"1477",21268.07,"26",10.1970198630137,129.35,"HOMBRE","NACIONAL","TECNICO",49,25
"1478",16731.13,"22",8.02177465753425,147.51,"MUJER","NACIONAL","TECNICO",49,21
"1479",41400.34,"22",21.4588952239911,714.43,"MUJER","NACIONAL","MANDO_MEDIO",64,21
"1480",25650.39,"22",13.2952780451685,321.18,"MUJER","NACIONAL","TECNICO",30,21
"1481",32555.56,"30",16.4303475126172,991.5,"MUJER","MUNDIAL","MANDO_MEDIO",71,29
"1482",36080.09,"22",18.701268419104,531.64,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",22,21
"1483",25023.82,"22",12.9705101814143,314.28,"HOMBRE","LOCAL O REGIONAL","TECNICO",63,21
"1484",33481.17,"28",16.8974902667628,587.16,"HOMBRE","NACIONAL","MANDO_MEDIO",2,27
"1485",15723.7,"24",7.5387602739726,114.08,"MUJER","NACIONAL","TECNICO",47,23
"1486",14436.48,"24",6.9216,139.67,"HOMBRE","NACIONAL","TECNICO",68,23
"1487",20536.72,"30",9.84637260273973,171.89,"HOMBRE","NACIONAL","TECNICO",6,29
"1488",21116.67,"30",10.1244308219178,172.94,"MUJER","NACIONAL","TECNICO",75,29
"1489",40381.74,"23",22.1269808219178,605.73,"MUJER","NACIONAL","MANDO_MEDIO",19,22
"1490",48336.26,"23",26.4856219178082,828.62,"MUJER","NACIONAL","MANDO_MEDIO",63,22
"1491",20609.24,"22",10.1345050930804,109.22,"MUJER","NACIONAL","TECNICO",70,21
"1492",14283.96,"22",7.02407586933614,49.06,"MUJER","NACIONAL","TECNICO",16,21
"1493",23443.25,"25",11.2399143835616,262.88,"HOMBRE","UNIÓN EUROPEA","TECNICO",30,24
"1494",159338.43,"22",76.3951376712329,4730.93,"HOMBRE","NACIONAL","DIRECTIVO",53,21
"1495",92470,"22",44.3349315068493,2179.11,"HOMBRE","NACIONAL","MANDO_MEDIO",70,21
"1496",45300.27,"22",22.8624289834174,760.64,"MUJER","UNIÓN EUROPEA","MANDO_MEDIO",64,21
"1497",23207.01,"30",11.126648630137,199.41,"HOMBRE","UNIÓN EUROPEA","TECNICO",79,29
"1498",9265.86,"27",4.80274120696039,0,"MUJER","MUNDIAL","TECNICO",32,26
"1499",62052.32,"22",30.5139613628381,1091.91,"MUJER","NACIONAL","MANDO_MEDIO",67,21
"1500",63180.71,"22",30.2921212328767,887.84,"HOMBRE","NACIONAL","MANDO_MEDIO",58,21
"1501",35592.86,"22",17.0650698630137,343.7,"HOMBRE","NACIONAL","MANDO_MEDIO",16,21
"1502",40560.64,"27",19.9455201966983,630.3,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",63,26
"1503",64981.39,"22",31.1554609589041,1304.23,"HOMBRE","NACIONAL","MANDO_MEDIO",74,21
"1504",38666.63,"22",18.5387952054794,483.5,"HOMBRE","NACIONAL","MANDO_MEDIO",7,21
"1505",35632.92,"22",17.0842767123288,504.04,"MUJER","MUNDIAL","MANDO_MEDIO",4,21
"1506",21325.66,"22",10.2246315068493,126.64,"MUJER","NACIONAL","TECNICO",52,21
"1507",4330.62,"22",2.07632465753425,0,"HOMBRE","NACIONAL","TECNICO",49,21
"1508",27733.83,"28",15.1966191780822,245.55,"MUJER","MUNDIAL","TECNICO",21,27
"1509",37334.98,"30",20.4575232876712,589.14,"MUJER","MUNDIAL","MANDO_MEDIO",19,29
"1510",23392.78,"26",11.2157164383562,291.24,"HOMBRE","NACIONAL","TECNICO",29,25
"1511",13815.54,"27",6.79373234984194,65.81,"MUJER","NACIONAL","TECNICO",60,26
"1512",13915.53,"27",6.84290200210748,0,"MUJER","NACIONAL","TECNICO",32,26
"1513",8119.32,"27",6.48804109589041,0,"HOMBRE","NACIONAL","TECNICO",53,26
"1514",33847.77,"26",17.0825082912761,363.94,"HOMBRE","NACIONAL","MANDO_MEDIO",54,25
"1515",12501.23,"26",6.84998904109589,19.14,"MUJER","NACIONAL","TECNICO",35,25
"1516",29754.38,"23",14.265798630137,343.96,"HOMBRE","NACIONAL","TECNICO",14,22
"1517",34849.29,"23",16.7085636986301,361.38,"HOMBRE","NACIONAL","MANDO_MEDIO",21,22
"1518",60207.81,"23",28.8667582191781,1118.21,"MUJER","NACIONAL","MANDO_MEDIO",59,22
"1519",18929.88,"22",9.30868703898841,185.03,"MUJER","NACIONAL","TECNICO",52,21
"1520",32957.73,"23",15.801651369863,478.86,"HOMBRE","NACIONAL","MANDO_MEDIO",16,22
"1521",11646.89,"12",5.72730804355462,31.9,"HOMBRE","NACIONAL","TECNICO",34,11
"1522",31509.38,"22",14.7387677915135,455.32,"HOMBRE","NACIONAL","MANDO_MEDIO",77,21
"1523",17999.95,"22",8.41962245238891,156.86,"MUJER","NACIONAL","TECNICO",17,21
"1524",34853.8,"22",16.7107260273973,453.44,"MUJER","NACIONAL","MANDO_MEDIO",35,21
"1525",26002.87,"22",12.4671294520548,286.67,"MUJER","NACIONAL","TECNICO",18,21
"1526",59542.95,"30",30.8626915957053,1060.49,"MUJER","NACIONAL","MANDO_MEDIO",30,29
"1527",21732.3,"30",11.2644279896335,224.91,"MUJER","NACIONAL","TECNICO",26,29
"1528",22113.05,"30",11.4617808219178,249.68,"HOMBRE","NACIONAL","TECNICO",31,29
"1529",62000.04,"25",33.9726246575342,1333.52,"MUJER","NACIONAL","MANDO_MEDIO",56,24
"1530",19514.04,"25",10.6926246575342,181.2,"MUJER","NACIONAL","TECNICO",62,24
"1531",28077.72,"25",15.3850520547945,327.57,"MUJER","NACIONAL","TECNICO",18,24
"1532",31503.91,"22",16.3293128470937,541.79,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",9,21
"1533",14381.97,"22",7.45455683080341,142.48,"MUJER","LOCAL O REGIONAL","TECNICO",31,21
"1534",17750.66,"22",8.5105904109589,154.35,"HOMBRE","NACIONAL","TECNICO",3,21
"1535",62197.16,"24",32.2384390966309,1849.99,"HOMBRE","NACIONAL","MANDO_MEDIO",14,23
"1536",38801.26,"22",18.6033438356164,528.52,"MUJER","NACIONAL","MANDO_MEDIO",31,21
"1537",33517.33,"24",16.4820028099754,396.12,"HOMBRE","NACIONAL","MANDO_MEDIO",49,23
"1538",29378.49,"24",14.4467460484721,334.74,"HOMBRE","NACIONAL","TECNICO",12,23
"1539",17667.74,"23",8.68803512469266,144.48,"MUJER","NACIONAL","TECNICO",50,22
"1540",32352.72,"25",16.3279769286229,627.94,"HOMBRE","MUNDIAL","MANDO_MEDIO",55,24
"1541",17136.81,"24",8.64871449170872,80.06,"MUJER","MUNDIAL","TECNICO",74,23
"1542",19945.73,"24",10.0663381398702,106.71,"MUJER","MUNDIAL","TECNICO",9,23
"1543",20170.07,"24",10.179559480894,137.92,"HOMBRE","MUNDIAL","TECNICO",35,23
"1544",75478.88,"25",37.1164144713734,1813.14,"HOMBRE","NACIONAL","MANDO_MEDIO",3,24
"1545",40517.5,"25",19.92430628732,838.59,"HOMBRE","NACIONAL","MANDO_MEDIO",41,24
"1546",23823.58,"22",12.3483939281748,259.02,"MUJER","NACIONAL","TECNICO",10,21
"1547",23018.1,"22",11.0360753424658,300.47,"HOMBRE","NACIONAL","TECNICO",59,21
"1548",9700.91,"22",4.65112123287671,21.01,"HOMBRE","NACIONAL","TECNICO",60,21
"1549",25721.25,"26",12.3321061643836,431.14,"MUJER","MUNDIAL","TECNICO",66,25
"1550",21693,"26",10.4007534246575,422.4,"HOMBRE","MUNDIAL","TECNICO",9,25
"1551",24415.56,"22",12.6552328767123,118.39,"MUJER","MUNDIAL","TECNICO",3,21
"1552",60579.15,"26",29.0447979452055,1063.14,"HOMBRE","MUNDIAL","MANDO_MEDIO",36,25
"1553",20419,"22",9.78993150684931,173.52,"HOMBRE","NACIONAL","TECNICO",60,21
"1554",35460.02,"22",17.0013794520548,544.82,"HOMBRE","NACIONAL","MANDO_MEDIO",50,21
"1555",16000,"22",7.86793115560239,110,"HOMBRE","LOCAL O REGIONAL","TECNICO",26,21
"1556",36604.1,"22",17.5499109589041,388.59,"MUJER","MUNDIAL","MANDO_MEDIO",1,21
"1557",36777.02,"22",17.6328178082192,531.08,"HOMBRE","MUNDIAL","MANDO_MEDIO",60,21
"1558",16689.8,"22",9.14509589041096,42.86,"MUJER","MUNDIAL","TECNICO",16,21
"1559",12178.46,"22",8.65035210553019,0,"MUJER","MUNDIAL","TECNICO",59,21
"1560",43654.42,"20",20.930201369863,766.65,"MUJER","NACIONAL","MANDO_MEDIO",70,19
"1561",25236.83,"22",12.09985,356.31,"MUJER","NACIONAL","TECNICO",63,21
"1562",67342.41,"22",32.2874568493151,179.45,"HOMBRE","NACIONAL","MANDO_MEDIO",27,21
"1563",31740.03,"22",16.45170011107,460.37,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",3,21
"1564",37758.51,"22",19.5712380599778,702,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",35,21
"1565",109902.05,"22",52.6927636986301,0,"HOMBRE","NACIONAL","MANDO_MEDIO",42,21
"1566",13234.83,"22",6.34546643835616,44.99,"HOMBRE","NACIONAL","TECNICO",29,21
"1567",17165.87,"22",8.23021164383561,118.2,"HOMBRE","NACIONAL","TECNICO",65,21
"1568",28408.12,"22",14.7246827101074,385.71,"MUJER","LOCAL O REGIONAL","TECNICO",3,21
"1569",25387.88,"22",13.1592121436505,316.9,"MUJER","LOCAL O REGIONAL","TECNICO",39,21
"1570",44183,"22",21.1836301369863,682,"MUJER","MUNDIAL","MANDO_MEDIO",62,21
"1571",19478,"22",12.4516894977169,164,"HOMBRE","MUNDIAL","TECNICO",34,21
"1572",9470.44,"22",7.26499506849315,18.07,"MUJER","NACIONAL","TECNICO",12,21
"1573",78478.2,"25",41.8072602739726,1665.41,"MUJER","NACIONAL","MANDO_MEDIO",78,24
"1574",8555.71,"22",4.10205273972603,80.46,"MUJER","MUNDIAL","TECNICO",66,21
"1575",41929.54,"22",21.1612674837779,947.07,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",47,21
"1576",22100.77,"22",11.1539574621485,160.3,"HOMBRE","LOCAL O REGIONAL","TECNICO",32,21
"1577",34419.16,"22",17.370881038212,563.75,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",35,21
"1578",18362.2,"22",9.02953284158764,142.62,"MUJER","NACIONAL","TECNICO",12,21
"1579",18828.52,"22",9.25884369511767,183.52,"HOMBRE","NACIONAL","TECNICO",74,21
"1580",22651.72,"24",11.1388858447489,206.62,"HOMBRE","NACIONAL","TECNICO",27,23
"1581",38999.94,"25",20.2147041836357,124.8,"HOMBRE","NACIONAL","MANDO_MEDIO",48,24
"1582",22055.46,"22",10.3166201135984,202.6,"MUJER","UNIÓN EUROPEA","TECNICO",51,21
"1583",20000.04,"22",9.5890602739726,233.33,"MUJER","LOCAL O REGIONAL","TECNICO",7,21
"1584",41896.8,"23",20.0875068493151,612.5,"MUJER","NACIONAL","MANDO_MEDIO",35,22
"1585",7361.72,"22",3.52959178082192,17.14,"HOMBRE","UNIÓN EUROPEA","TECNICO",39,21
"1586",50361.36,"22",24.1458575342466,906.81,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",5,21
"1587",30101.1,"24",14.8020864067439,388.31,"MUJER","NACIONAL","MANDO_MEDIO",27,23
"1588",41431.02,"24",24.8302345890411,670.61,"HOMBRE","NACIONAL","MANDO_MEDIO",25,23
"1589",21466.23,"22",11.1265168456127,190.64,"MUJER","LOCAL O REGIONAL","TECNICO",8,21
"1590",34005.96,"30",16.3042273972603,538.9,"MUJER","MUNDIAL","MANDO_MEDIO",5,29
"1591",41910.02,"30",20.0938452054795,363.73,"MUJER","MUNDIAL","MANDO_MEDIO",35,29
"1592",48353,"30",23.1829452054795,906,"HOMBRE","MUNDIAL","MANDO_MEDIO",3,29
"1593",75642.97,"30",36.2671773972603,1787.45,"HOMBRE","MUNDIAL","MANDO_MEDIO",55,29
"1594",79900.18,"22",38.3083054794521,1623.1,"HOMBRE","MUNDIAL","MANDO_MEDIO",31,21
"1595",48716.73,"22",23.3573363013699,747.5,"HOMBRE","MUNDIAL","MANDO_MEDIO",22,21
"1596",4076,"20",1.95424657534247,79.84,"HOMBRE","MUNDIAL","TECNICO",15,19
"1597",19190.37,"25",9.20086232876712,125.6,"HOMBRE","NACIONAL","TECNICO",62,24
"1598",16841.91,"23",9.22844383561644,303.17,"MUJER","LOCAL O REGIONAL","TECNICO",80,22
"1599",13041.44,"18",7.14599452054795,70.81,"HOMBRE","LOCAL O REGIONAL","TECNICO",44,17
"1600",29607.17,"27",18.3164109589041,360.2,"MUJER","NACIONAL","TECNICO",8,26
"1601",24856.58,"22",12.8838252499074,267.11,"MUJER","NACIONAL","TECNICO",17,21
"1602",40931.89,"24",19.6248787671233,603.95,"HOMBRE","NACIONAL","MANDO_MEDIO",57,23
"1603",56168.2,"21",27.6204706708816,1043.57,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",32,20
"1604",57118.97,"21",28.0880077274324,1075.69,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",6,20
"1605",32483.37,"21",15.9735574288725,560.88,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",6,20
"1606",44661,"30",21.4128082191781,662.67,"HOMBRE","MUNDIAL","MANDO_MEDIO",20,29
"1607",4874.74,"22",15.5813607305936,15.14,"HOMBRE","MUNDIAL","TECNICO",78,21
"1608",37268.08,"22",19.3170351721585,566.38,"HOMBRE","MUNDIAL","MANDO_MEDIO",64,21
"1609",27438.96,"23",13.1556657534247,262.99,"MUJER","LOCAL O REGIONAL","TECNICO",80,22
"1610",58837.46,"22",28.2097410958904,938,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",38,21
"1611",19267.95,"22",9.98708996667901,173.33,"MUJER","LOCAL O REGIONAL","TECNICO",1,21
"1612",17000,"10",8.15068493150685,24.29,"HOMBRE","NACIONAL","TECNICO",12,9
"1613",16200,"22",7.76712328767123,139.17,"HOMBRE","NACIONAL","TECNICO",74,21
"1614",28130.3,"21",13.8329539866526,372.55,"HOMBRE","NACIONAL","TECNICO",75,20
"1615",28008.94,"21",13.7732757288374,320,"HOMBRE","NACIONAL","TECNICO",32,20
"1616",95880,"22",45.9698630136986,3005.99,"HOMBRE","NACIONAL","MANDO_MEDIO",62,21
"1617",18020,"22",8.63972602739726,125.2,"MUJER","NACIONAL","TECNICO",3,21
"1618",32051.32,"22",17.5623671232877,434.98,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",29,21
"1619",16050.12,"22",7.69526301369863,91.86,"MUJER","NACIONAL","TECNICO",42,21
"1620",19995.32,"22",9.58679726027397,150.74,"MUJER","NACIONAL","TECNICO",12,21
"1621",17416.18,"22",8.35022328767123,128.1,"HOMBRE","NACIONAL","TECNICO",63,21
"1622",11065,"24",23.5783866057839,79.04,"HOMBRE","NACIONAL","TECNICO",28,23
"1623",1153.92,"22",4.42599452054795,0,"HOMBRE","LOCAL O REGIONAL","TECNICO",7,21
"1624",24935.45,"22",12.5845818312906,250,"HOMBRE","NACIONAL","TECNICO",17,21
"1625",24163.34,"26",15.4468840182648,375.51,"MUJER","NACIONAL","TECNICO",50,25
"1626",33066,"22",16.2600632244468,550.1,"MUJER","NACIONAL","MANDO_MEDIO",52,21
"1627",3861,"22",1.8986301369863,25.74,"HOMBRE","NACIONAL","TECNICO",72,21
"1628",19100.06,"22",9.15756301369863,177.49,"MUJER","NACIONAL","TECNICO",77,21
"1629",33422.51,"24",16.0244910958904,453.59,"MUJER","NACIONAL","MANDO_MEDIO",21,23
"1630",1089.6,"30",2.08964383561644,0,"MUJER","LOCAL O REGIONAL","TECNICO",62,29
